Name,Vector1,Vector2,Row,Column,F,Well,Compound,Concentration
r10c23f01p01-sk1fk1fl1.tiff,-2.4254708,-2.8706677,J,23,01,J23,DMSO,
r10c23f02p01-sk1fk1fl1.tiff,-2.6214583,-3.300137,J,23,02,J23,DMSO,
r10c23f03p01-sk1fk1fl1.tiff,-3.125096,-3.392954,J,23,03,J23,DMSO,
r10c23f04p01-sk1fk1fl1.tiff,-0.5629355,-1.8414485,J,23,04,J23,DMSO,
r10c23f05p01-sk1fk1fl1.tiff,-1.1414539,-1.5928725,J,23,05,J23,DMSO,
r10c23f06p01-sk1fk1fl1.tiff,-2.751924,-3.593047,J,23,06,J23,DMSO,
r10c23f07p01-sk1fk1fl1.tiff,-2.7146077,-2.8237877,J,23,07,J23,DMSO,
r10c23f08p01-sk1fk1fl1.tiff,-1.9068074,-2.8808794,J,23,08,J23,DMSO,
r10c23f09p01-sk1fk1fl1.tiff,-3.548983,-2.269028,J,23,09,J23,DMSO,
r10c24f01p01-sk1fk1fl1.tiff,-2.0800107,-3.3997734,J,24,01,J24,DMSO,
r10c24f02p01-sk1fk1fl1.tiff,-1.957971,-4.203785,J,24,02,J24,DMSO,
r10c24f03p01-sk1fk1fl1.tiff,-3.1467142,-3.5978847,J,24,03,J24,DMSO,
r10c24f04p01-sk1fk1fl1.tiff,-3.2650387,-2.8175693,J,24,04,J24,DMSO,
r10c24f05p01-sk1fk1fl1.tiff,-1.4841974,-1.484196,J,24,05,J24,DMSO,
r10c24f06p01-sk1fk1fl1.tiff,-2.6856189,-3.9408746,J,24,06,J24,DMSO,
r10c24f07p01-sk1fk1fl1.tiff,-2.4315054,-2.0896478,J,24,07,J24,DMSO,
r10c24f08p01-sk1fk1fl1.tiff,-3.2800844,-2.0115778,J,24,08,J24,DMSO,
r10c24f09p01-sk1fk1fl1.tiff,-2.8037903,-2.876512,J,24,09,J24,DMSO,
r11c01f01p01-sk1fk1fl1.tiff,11.721923,2.9458175,K,01,01,K01,Fluphenazine,50
r11c01f02p01-sk1fk1fl1.tiff,11.320893,3.1395442,K,01,02,K01,Fluphenazine,50
r11c01f03p01-sk1fk1fl1.tiff,11.0106325,3.8058038,K,01,03,K01,Fluphenazine,50
r11c01f04p01-sk1fk1fl1.tiff,11.225635,3.2510362,K,01,04,K01,Fluphenazine,50
r11c01f05p01-sk1fk1fl1.tiff,11.437071,3.0295646,K,01,05,K01,Fluphenazine,50
r11c01f06p01-sk1fk1fl1.tiff,11.852003,2.8064666,K,01,06,K01,Fluphenazine,50
r11c01f07p01-sk1fk1fl1.tiff,11.92161,2.9006112,K,01,07,K01,Fluphenazine,50
r11c01f08p01-sk1fk1fl1.tiff,11.294179,3.3877301,K,01,08,K01,Fluphenazine,50
r11c01f09p01-sk1fk1fl1.tiff,9.88569,4.3049417,K,01,09,K01,Fluphenazine,50
r11c02f01p01-sk1fk1fl1.tiff,10.167367,4.4436216,K,02,01,K02,Fluphenazine,25
r11c02f02p01-sk1fk1fl1.tiff,12.56011,3.360994,K,02,02,K02,Fluphenazine,25
r11c02f03p01-sk1fk1fl1.tiff,9.350329,4.6725745,K,02,03,K02,Fluphenazine,25
r11c02f04p01-sk1fk1fl1.tiff,2.7872834,3.50871,K,02,04,K02,Fluphenazine,25
r11c02f05p01-sk1fk1fl1.tiff,9.49878,4.5967712,K,02,05,K02,Fluphenazine,25
r11c02f06p01-sk1fk1fl1.tiff,12.997375,3.5014608,K,02,06,K02,Fluphenazine,25
r11c02f07p01-sk1fk1fl1.tiff,13.437542,3.5975628,K,02,07,K02,Fluphenazine,25
r11c02f08p01-sk1fk1fl1.tiff,9.544532,4.606686,K,02,08,K02,Fluphenazine,25
r11c02f09p01-sk1fk1fl1.tiff,9.908696,4.3104815,K,02,09,K02,Fluphenazine,25
r11c12f01p01-sk1fk1fl1.tiff,13.672092,3.7586503,K,12,01,K12,Fluphenazine,50
r11c12f02p01-sk1fk1fl1.tiff,13.226255,3.6763566,K,12,02,K12,Fluphenazine,50
r11c12f03p01-sk1fk1fl1.tiff,13.265263,3.727574,K,12,03,K12,Fluphenazine,50
r11c12f04p01-sk1fk1fl1.tiff,12.205149,2.9449606,K,12,04,K12,Fluphenazine,50
r11c12f05p01-sk1fk1fl1.tiff,11.440479,3.6580753,K,12,05,K12,Fluphenazine,50
r11c12f06p01-sk1fk1fl1.tiff,13.638194,3.7319112,K,12,06,K12,Fluphenazine,50
r11c12f07p01-sk1fk1fl1.tiff,13.642626,3.7310061,K,12,07,K12,Fluphenazine,50
r11c12f08p01-sk1fk1fl1.tiff,11.88126,3.468447,K,12,08,K12,Fluphenazine,50
r11c12f09p01-sk1fk1fl1.tiff,11.823475,3.521801,K,12,09,K12,Fluphenazine,50
r11c13f01p01-sk1fk1fl1.tiff,10.279536,4.133472,K,13,01,K13,Fluphenazine,25
r11c13f02p01-sk1fk1fl1.tiff,13.313814,3.6735122,K,13,02,K13,Fluphenazine,25
r11c13f03p01-sk1fk1fl1.tiff,11.673309,3.3965664,K,13,03,K13,Fluphenazine,25
r11c13f04p01-sk1fk1fl1.tiff,10.815973,3.9419262,K,13,04,K13,Fluphenazine,25
r11c13f05p01-sk1fk1fl1.tiff,10.196202,4.2341857,K,13,05,K13,Fluphenazine,25
r11c13f06p01-sk1fk1fl1.tiff,9.985244,4.5611167,K,13,06,K13,Fluphenazine,25
r11c13f07p01-sk1fk1fl1.tiff,11.202726,3.8747694,K,13,07,K13,Fluphenazine,25
r11c13f08p01-sk1fk1fl1.tiff,13.663623,3.7476075,K,13,08,K13,Fluphenazine,25
r11c13f09p01-sk1fk1fl1.tiff,10.428487,4.180716,K,13,09,K13,Fluphenazine,25
r11c23f01p01-sk1fk1fl1.tiff,-1.1362748,-2.282617,K,23,01,K23,DMSO,
r11c23f02p01-sk1fk1fl1.tiff,-2.735927,-4.114087,K,23,02,K23,DMSO,
r11c23f03p01-sk1fk1fl1.tiff,-2.7512107,-4.301498,K,23,03,K23,DMSO,
r11c23f04p01-sk1fk1fl1.tiff,-3.2275705,-2.4225173,K,23,04,K23,DMSO,
r11c23f05p01-sk1fk1fl1.tiff,-1.8899539,-2.2859347,K,23,05,K23,DMSO,
r11c23f06p01-sk1fk1fl1.tiff,-2.4031432,-2.276884,K,23,06,K23,DMSO,
r11c23f07p01-sk1fk1fl1.tiff,-3.1873941,-1.9019581,K,23,07,K23,DMSO,
r11c23f08p01-sk1fk1fl1.tiff,-3.1112826,-4.336664,K,23,08,K23,DMSO,
r11c23f09p01-sk1fk1fl1.tiff,-3.2448907,-4.2411485,K,23,09,K23,DMSO,
r11c24f01p01-sk1fk1fl1.tiff,-2.607342,-3.8988068,K,24,01,K24,DMSO,
r11c24f02p01-sk1fk1fl1.tiff,-2.3488362,-3.8472896,K,24,02,K24,DMSO,
r11c24f03p01-sk1fk1fl1.tiff,-3.2382948,-4.2120695,K,24,03,K24,DMSO,
r11c24f04p01-sk1fk1fl1.tiff,-3.0069652,-3.334457,K,24,04,K24,DMSO,
r11c24f05p01-sk1fk1fl1.tiff,-3.4214365,-2.1556888,K,24,05,K24,DMSO,
r11c24f06p01-sk1fk1fl1.tiff,-3.066256,-4.3204045,K,24,06,K24,DMSO,
r11c24f07p01-sk1fk1fl1.tiff,-2.8336213,-1.9630346,K,24,07,K24,DMSO,
r11c24f08p01-sk1fk1fl1.tiff,-2.3229446,-4.2679386,K,24,08,K24,DMSO,
r11c24f09p01-sk1fk1fl1.tiff,-2.2552538,-2.417026,K,24,09,K24,DMSO,
r12c01f01p01-sk1fk1fl1.tiff,-0.31443286,5.545323,L,01,01,L01,Latrunculin B,50
r12c01f02p01-sk1fk1fl1.tiff,0.27365312,5.442754,L,01,02,L01,Latrunculin B,50
r12c01f03p01-sk1fk1fl1.tiff,-0.34746078,5.561269,L,01,03,L01,Latrunculin B,50
r12c01f04p01-sk1fk1fl1.tiff,-0.2158792,5.755306,L,01,04,L01,Latrunculin B,50
r12c01f05p01-sk1fk1fl1.tiff,0.034159556,5.9469366,L,01,05,L01,Latrunculin B,50
r12c01f06p01-sk1fk1fl1.tiff,-0.48948565,5.348994,L,01,06,L01,Latrunculin B,50
r12c01f07p01-sk1fk1fl1.tiff,0.29074267,5.690583,L,01,07,L01,Latrunculin B,50
r12c01f08p01-sk1fk1fl1.tiff,-0.7641885,5.596151,L,01,08,L01,Latrunculin B,50
r12c01f09p01-sk1fk1fl1.tiff,-0.29122257,5.590182,L,01,09,L01,Latrunculin B,50
r12c02f01p01-sk1fk1fl1.tiff,0.6116061,5.7687893,L,02,01,L02,Latrunculin B,25
r12c02f02p01-sk1fk1fl1.tiff,-0.4986005,5.5263305,L,02,02,L02,Latrunculin B,25
r12c02f03p01-sk1fk1fl1.tiff,-0.46559024,5.9742284,L,02,03,L02,Latrunculin B,25
r12c02f04p01-sk1fk1fl1.tiff,-0.739954,5.976906,L,02,04,L02,Latrunculin B,25
r12c02f05p01-sk1fk1fl1.tiff,0.23874888,5.874059,L,02,05,L02,Latrunculin B,25
r12c02f06p01-sk1fk1fl1.tiff,-0.36097354,5.450466,L,02,06,L02,Latrunculin B,25
r12c02f07p01-sk1fk1fl1.tiff,-0.043631084,6.1359224,L,02,07,L02,Latrunculin B,25
r12c02f08p01-sk1fk1fl1.tiff,-0.18826322,5.5428367,L,02,08,L02,Latrunculin B,25
r12c02f09p01-sk1fk1fl1.tiff,-0.2777412,5.7517295,L,02,09,L02,Latrunculin B,25
r12c12f01p01-sk1fk1fl1.tiff,-0.45584998,5.8819904,L,12,01,L12,Latrunculin B,50
r12c12f02p01-sk1fk1fl1.tiff,0.17785041,5.538624,L,12,02,L12,Latrunculin B,50
r12c12f03p01-sk1fk1fl1.tiff,0.04858837,5.8366685,L,12,03,L12,Latrunculin B,50
r12c12f04p01-sk1fk1fl1.tiff,-0.02505582,6.090521,L,12,04,L12,Latrunculin B,50
r12c12f05p01-sk1fk1fl1.tiff,-0.7142205,5.9084806,L,12,05,L12,Latrunculin B,50
r12c12f06p01-sk1fk1fl1.tiff,-0.5136785,5.6358953,L,12,06,L12,Latrunculin B,50
r12c12f07p01-sk1fk1fl1.tiff,-0.25716156,5.8877115,L,12,07,L12,Latrunculin B,50
r12c12f08p01-sk1fk1fl1.tiff,-0.45030746,5.907047,L,12,08,L12,Latrunculin B,50
r12c12f09p01-sk1fk1fl1.tiff,-0.45805827,6.020275,L,12,09,L12,Latrunculin B,50
r12c13f01p01-sk1fk1fl1.tiff,-0.5255866,5.9969335,L,13,01,L13,Latrunculin B,25
r12c13f02p01-sk1fk1fl1.tiff,0.24704412,5.600528,L,13,02,L13,Latrunculin B,25
r12c13f03p01-sk1fk1fl1.tiff,0.116289705,5.50534,L,13,03,L13,Latrunculin B,25
r12c13f04p01-sk1fk1fl1.tiff,-0.6437046,6.1143703,L,13,04,L13,Latrunculin B,25
r12c13f05p01-sk1fk1fl1.tiff,-0.28890717,5.333714,L,13,05,L13,Latrunculin B,25
r12c13f06p01-sk1fk1fl1.tiff,0.24011528,5.775384,L,13,06,L13,Latrunculin B,25
r12c13f07p01-sk1fk1fl1.tiff,0.106399246,5.959156,L,13,07,L13,Latrunculin B,25
r12c13f08p01-sk1fk1fl1.tiff,-0.23648693,5.769383,L,13,08,L13,Latrunculin B,25
r12c13f09p01-sk1fk1fl1.tiff,0.2227735,5.508623,L,13,09,L13,Latrunculin B,25
r12c23f01p01-sk1fk1fl1.tiff,-3.229698,-2.4725893,L,23,01,L23,DMSO,
r12c23f02p01-sk1fk1fl1.tiff,-3.089965,-2.5948584,L,23,02,L23,DMSO,
r12c23f03p01-sk1fk1fl1.tiff,-3.1389182,-4.1724663,L,23,03,L23,DMSO,
r12c23f04p01-sk1fk1fl1.tiff,-2.3608177,-1.1477958,L,23,04,L23,DMSO,
r12c23f05p01-sk1fk1fl1.tiff,0.8165922,-0.37038982,L,23,05,L23,DMSO,
r12c23f06p01-sk1fk1fl1.tiff,-2.7541945,-4.1493826,L,23,06,L23,DMSO,
r12c23f07p01-sk1fk1fl1.tiff,-2.6798,-4.04729,L,23,07,L23,DMSO,
r12c23f08p01-sk1fk1fl1.tiff,-2.957868,-4.271016,L,23,08,L23,DMSO,
r12c23f09p01-sk1fk1fl1.tiff,-1.8430365,-2.101854,L,23,09,L23,DMSO,
r12c24f01p01-sk1fk1fl1.tiff,-2.7217224,-3.3855767,L,24,01,L24,DMSO,
r12c24f02p01-sk1fk1fl1.tiff,-2.896477,-4.020087,L,24,02,L24,DMSO,
r12c24f03p01-sk1fk1fl1.tiff,-2.2116895,-3.0998209,L,24,03,L24,DMSO,
r12c24f04p01-sk1fk1fl1.tiff,-2.9347951,-1.9684072,L,24,04,L24,DMSO,
r12c24f05p01-sk1fk1fl1.tiff,-2.8748395,-3.9154506,L,24,05,L24,DMSO,
r12c24f06p01-sk1fk1fl1.tiff,-2.9811444,-2.1350262,L,24,06,L24,DMSO,
r12c24f07p01-sk1fk1fl1.tiff,-3.4023547,-2.3374538,L,24,07,L24,DMSO,
r12c24f08p01-sk1fk1fl1.tiff,-3.5804539,-2.3750641,L,24,08,L24,DMSO,
r12c24f09p01-sk1fk1fl1.tiff,-1.7215779,-3.481598,L,24,09,L24,DMSO,
r13c01f01p01-sk1fk1fl1.tiff,-0.021710483,0.17688127,M,01,01,M01,Nocodazole,50
r13c01f02p01-sk1fk1fl1.tiff,0.40058678,0.8185838,M,01,02,M01,Nocodazole,50
r13c01f03p01-sk1fk1fl1.tiff,0.33857518,0.9242343,M,01,03,M01,Nocodazole,50
r13c01f04p01-sk1fk1fl1.tiff,0.22423178,0.28568813,M,01,04,M01,Nocodazole,50
r13c01f05p01-sk1fk1fl1.tiff,0.030417116,0.11031127,M,01,05,M01,Nocodazole,50
r13c01f06p01-sk1fk1fl1.tiff,0.20297512,0.95309734,M,01,06,M01,Nocodazole,50
r13c01f07p01-sk1fk1fl1.tiff,0.03730254,0.72896534,M,01,07,M01,Nocodazole,50
r13c01f08p01-sk1fk1fl1.tiff,-0.116966575,0.30592474,M,01,08,M01,Nocodazole,50
r13c01f09p01-sk1fk1fl1.tiff,-0.46186495,-2.870312,M,01,09,M01,Nocodazole,50
r13c02f01p01-sk1fk1fl1.tiff,-0.20484355,-0.3418781,M,02,01,M02,Nocodazole,25
r13c02f02p01-sk1fk1fl1.tiff,-0.11567844,0.1534879,M,02,02,M02,Nocodazole,25
r13c02f03p01-sk1fk1fl1.tiff,-0.19273992,-3.5391328,M,02,03,M02,Nocodazole,25
r13c02f04p01-sk1fk1fl1.tiff,-0.04893189,-3.5269775,M,02,04,M02,Nocodazole,25
r13c02f05p01-sk1fk1fl1.tiff,-0.1798536,-3.623405,M,02,05,M02,Nocodazole,25
r13c02f06p01-sk1fk1fl1.tiff,0.021338277,-0.92784214,M,02,06,M02,Nocodazole,25
r13c02f07p01-sk1fk1fl1.tiff,0.08244562,-0.95751774,M,02,07,M02,Nocodazole,25
r13c02f08p01-sk1fk1fl1.tiff,0.07633199,-1.2409852,M,02,08,M02,Nocodazole,25
r13c02f09p01-sk1fk1fl1.tiff,-0.085768394,-3.3208566,M,02,09,M02,Nocodazole,25
r13c12f01p01-sk1fk1fl1.tiff,-0.042586606,0.7462488,M,12,01,M12,Nocodazole,50
r13c12f02p01-sk1fk1fl1.tiff,-0.042182162,0.90515083,M,12,02,M12,Nocodazole,50
r13c12f03p01-sk1fk1fl1.tiff,-2.845705,-2.8599432,M,12,03,M12,Nocodazole,50
r13c12f04p01-sk1fk1fl1.tiff,-0.7087166,-3.7758534,M,12,04,M12,Nocodazole,50
r13c12f05p01-sk1fk1fl1.tiff,-0.026803197,0.82156026,M,12,05,M12,Nocodazole,50
r13c12f06p01-sk1fk1fl1.tiff,0.16385117,0.8829662,M,12,06,M12,Nocodazole,50
r13c12f07p01-sk1fk1fl1.tiff,0.09402642,0.7944181,M,12,07,M12,Nocodazole,50
r13c12f08p01-sk1fk1fl1.tiff,0.071503915,0.92767245,M,12,08,M12,Nocodazole,50
r13c12f09p01-sk1fk1fl1.tiff,-0.7656986,-2.5629082,M,12,09,M12,Nocodazole,50
r13c13f01p01-sk1fk1fl1.tiff,-1.4721773,-3.0543208,M,13,01,M13,Nocodazole,25
r13c13f02p01-sk1fk1fl1.tiff,-0.8421853,-2.070743,M,13,02,M13,Nocodazole,25
r13c13f03p01-sk1fk1fl1.tiff,-0.17810835,-3.0602944,M,13,03,M13,Nocodazole,25
r13c13f04p01-sk1fk1fl1.tiff,-0.27984077,-3.7673032,M,13,04,M13,Nocodazole,25
r13c13f05p01-sk1fk1fl1.tiff,-0.8257228,-3.460207,M,13,05,M13,Nocodazole,25
r13c13f06p01-sk1fk1fl1.tiff,-0.44919655,-1.6466169,M,13,06,M13,Nocodazole,25
r13c13f07p01-sk1fk1fl1.tiff,-0.86504656,-3.3854237,M,13,07,M13,Nocodazole,25
r13c13f08p01-sk1fk1fl1.tiff,-0.8712445,-3.3937633,M,13,08,M13,Nocodazole,25
r13c13f09p01-sk1fk1fl1.tiff,0.2603026,-2.8773258,M,13,09,M13,Nocodazole,25
r13c23f01p01-sk1fk1fl1.tiff,-2.5730736,-4.035885,M,23,01,M23,DMSO,
r13c23f02p01-sk1fk1fl1.tiff,-2.272952,-3.7844481,M,23,02,M23,DMSO,
r13c23f03p01-sk1fk1fl1.tiff,-2.7733524,-3.4134476,M,23,03,M23,DMSO,
r13c23f04p01-sk1fk1fl1.tiff,-1.777418,-3.0248382,M,23,04,M23,DMSO,
r13c23f05p01-sk1fk1fl1.tiff,-1.7358975,-1.0915105,M,23,05,M23,DMSO,
r13c23f06p01-sk1fk1fl1.tiff,-1.7424997,-2.117176,M,23,06,M23,DMSO,
r13c23f07p01-sk1fk1fl1.tiff,-1.7556087,-2.3932784,M,23,07,M23,DMSO,
r13c23f08p01-sk1fk1fl1.tiff,-3.2342913,-2.868025,M,23,08,M23,DMSO,
r13c23f09p01-sk1fk1fl1.tiff,-2.0201442,-4.0523267,M,23,09,M23,DMSO,
r13c24f01p01-sk1fk1fl1.tiff,-1.7777727,-1.8508881,M,24,01,M24,DMSO,
r13c24f02p01-sk1fk1fl1.tiff,-2.6437168,-4.299245,M,24,02,M24,DMSO,
r13c24f03p01-sk1fk1fl1.tiff,-1.8447313,-4.0183315,M,24,03,M24,DMSO,
r13c24f04p01-sk1fk1fl1.tiff,-3.1542606,-4.3439546,M,24,04,M24,DMSO,
r13c24f05p01-sk1fk1fl1.tiff,-1.917141,-4.022395,M,24,05,M24,DMSO,
r13c24f06p01-sk1fk1fl1.tiff,-2.9306479,-2.2997925,M,24,06,M24,DMSO,
r13c24f07p01-sk1fk1fl1.tiff,-3.3793347,-2.832505,M,24,07,M24,DMSO,
r13c24f08p01-sk1fk1fl1.tiff,-2.2089453,-2.1440675,M,24,08,M24,DMSO,
r13c24f09p01-sk1fk1fl1.tiff,-3.3628006,-3.2575192,M,24,09,M24,DMSO,
r14c01f01p01-sk1fk1fl1.tiff,2.5736308,3.40564,N,01,01,N01,Rapamycin,50
r14c01f02p01-sk1fk1fl1.tiff,9.332296,4.7140436,N,01,02,N01,Rapamycin,50
r14c01f03p01-sk1fk1fl1.tiff,2.6952777,3.3886852,N,01,03,N01,Rapamycin,50
r14c01f04p01-sk1fk1fl1.tiff,1.6699274,2.5605085,N,01,04,N01,Rapamycin,50
r14c01f05p01-sk1fk1fl1.tiff,2.4312518,3.3485723,N,01,05,N01,Rapamycin,50
r14c01f06p01-sk1fk1fl1.tiff,9.393258,4.6819577,N,01,06,N01,Rapamycin,50
r14c01f07p01-sk1fk1fl1.tiff,10.307711,4.2365184,N,01,07,N01,Rapamycin,50
r14c01f08p01-sk1fk1fl1.tiff,2.130566,2.9616964,N,01,08,N01,Rapamycin,50
r14c01f09p01-sk1fk1fl1.tiff,2.0185275,2.765021,N,01,09,N01,Rapamycin,50
r14c02f01p01-sk1fk1fl1.tiff,0.591862,-1.8826709,N,02,01,N02,Rapamycin,25
r14c02f02p01-sk1fk1fl1.tiff,0.41936997,-1.8787103,N,02,02,N02,Rapamycin,25
r14c02f03p01-sk1fk1fl1.tiff,0.7728476,-1.8140378,N,02,03,N02,Rapamycin,25
r14c02f04p01-sk1fk1fl1.tiff,0.56618094,-2.0438173,N,02,04,N02,Rapamycin,25
r14c02f05p01-sk1fk1fl1.tiff,0.5404944,-2.514537,N,02,05,N02,Rapamycin,25
r14c02f06p01-sk1fk1fl1.tiff,-0.13879582,-3.0131183,N,02,06,N02,Rapamycin,25
r14c02f07p01-sk1fk1fl1.tiff,1.0184288,-0.28628695,N,02,07,N02,Rapamycin,25
r14c02f08p01-sk1fk1fl1.tiff,-0.032084867,-2.4627852,N,02,08,N02,Rapamycin,25
r14c02f09p01-sk1fk1fl1.tiff,0.04604954,-2.9823127,N,02,09,N02,Rapamycin,25
r14c12f01p01-sk1fk1fl1.tiff,2.00161,3.0443692,N,12,01,N12,Rapamycin,50
r14c12f02p01-sk1fk1fl1.tiff,1.7091811,3.168938,N,12,02,N12,Rapamycin,50
r14c12f03p01-sk1fk1fl1.tiff,1.6600294,2.61885,N,12,03,N12,Rapamycin,50
r14c12f04p01-sk1fk1fl1.tiff,2.2152746,3.2737312,N,12,04,N12,Rapamycin,50
r14c12f05p01-sk1fk1fl1.tiff,1.726869,2.754274,N,12,05,N12,Rapamycin,50
r14c12f06p01-sk1fk1fl1.tiff,2.108848,3.4734018,N,12,06,N12,Rapamycin,50
r14c12f07p01-sk1fk1fl1.tiff,2.5031137,3.5184727,N,12,07,N12,Rapamycin,50
r14c12f08p01-sk1fk1fl1.tiff,1.6785138,2.7698007,N,12,08,N12,Rapamycin,50
r14c12f09p01-sk1fk1fl1.tiff,1.6249216,2.6011264,N,12,09,N12,Rapamycin,50
r14c13f01p01-sk1fk1fl1.tiff,-0.23202404,-3.1029162,N,13,01,N13,Rapamycin,25
r14c13f02p01-sk1fk1fl1.tiff,0.5002018,-2.3319252,N,13,02,N13,Rapamycin,25
r14c13f03p01-sk1fk1fl1.tiff,0.061324894,-2.9236584,N,13,03,N13,Rapamycin,25
r14c13f04p01-sk1fk1fl1.tiff,0.5239633,-2.5159287,N,13,04,N13,Rapamycin,25
r14c13f05p01-sk1fk1fl1.tiff,0.35903767,-2.473576,N,13,05,N13,Rapamycin,25
r14c13f06p01-sk1fk1fl1.tiff,-0.38702458,-2.637684,N,13,06,N13,Rapamycin,25
r14c13f07p01-sk1fk1fl1.tiff,0.7190253,-2.342739,N,13,07,N13,Rapamycin,25
r14c13f08p01-sk1fk1fl1.tiff,-0.052536767,-2.3567526,N,13,08,N13,Rapamycin,25
r14c13f09p01-sk1fk1fl1.tiff,0.18105602,-2.4622118,N,13,09,N13,Rapamycin,25
r14c23f01p01-sk1fk1fl1.tiff,-2.5521739,-2.255966,N,23,01,N23,DMSO,
r14c23f02p01-sk1fk1fl1.tiff,-3.3003519,-3.325744,N,23,02,N23,DMSO,
r14c23f03p01-sk1fk1fl1.tiff,-2.2872336,-2.4965615,N,23,03,N23,DMSO,
r14c23f04p01-sk1fk1fl1.tiff,-3.1085973,-4.280908,N,23,04,N23,DMSO,
r14c23f05p01-sk1fk1fl1.tiff,-3.2757065,-3.390584,N,23,05,N23,DMSO,
r14c23f06p01-sk1fk1fl1.tiff,-3.5445995,-2.7886643,N,23,06,N23,DMSO,
r14c23f07p01-sk1fk1fl1.tiff,-2.2506106,-2.6592863,N,23,07,N23,DMSO,
r14c23f08p01-sk1fk1fl1.tiff,-3.2073133,-4.0570035,N,23,08,N23,DMSO,
r14c23f09p01-sk1fk1fl1.tiff,-1.177831,-2.5358741,N,23,09,N23,DMSO,
r14c24f01p01-sk1fk1fl1.tiff,-2.7817128,-4.093832,N,24,01,N24,DMSO,
r14c24f02p01-sk1fk1fl1.tiff,-2.1065152,-4.2980456,N,24,02,N24,DMSO,
r14c24f03p01-sk1fk1fl1.tiff,-1.9615685,-4.049503,N,24,03,N24,DMSO,
r14c24f04p01-sk1fk1fl1.tiff,-3.0434363,-3.0464163,N,24,04,N24,DMSO,
r14c24f05p01-sk1fk1fl1.tiff,-2.277784,-2.3069758,N,24,05,N24,DMSO,
r14c24f06p01-sk1fk1fl1.tiff,-1.7840688,-3.6487455,N,24,06,N24,DMSO,
r14c24f07p01-sk1fk1fl1.tiff,-1.625222,-2.632257,N,24,07,N24,DMSO,
r14c24f08p01-sk1fk1fl1.tiff,-2.440291,-4.262517,N,24,08,N24,DMSO,
r14c24f09p01-sk1fk1fl1.tiff,-2.5274901,-2.696331,N,24,09,N24,DMSO,
r15c01f01p01-sk1fk1fl1.tiff,1.2167827,1.2004209,O,01,01,O01,Rotenone,50
r15c01f02p01-sk1fk1fl1.tiff,1.3408501,2.1411402,O,01,02,O01,Rotenone,50
r15c01f03p01-sk1fk1fl1.tiff,1.2005999,1.7888604,O,01,03,O01,Rotenone,50
r15c01f04p01-sk1fk1fl1.tiff,0.4080595,0.48307028,O,01,04,O01,Rotenone,50
r15c01f05p01-sk1fk1fl1.tiff,0.6267797,-0.12018612,O,01,05,O01,Rotenone,50
r15c01f06p01-sk1fk1fl1.tiff,1.2575537,1.8352747,O,01,06,O01,Rotenone,50
r15c01f07p01-sk1fk1fl1.tiff,1.2652811,1.1407539,O,01,07,O01,Rotenone,50
r15c01f08p01-sk1fk1fl1.tiff,0.83986163,-1.1426796,O,01,08,O01,Rotenone,50
r15c01f09p01-sk1fk1fl1.tiff,0.46519423,-1.0189162,O,01,09,O01,Rotenone,50
r15c02f01p01-sk1fk1fl1.tiff,0.68016016,0.6887134,O,02,01,O02,Rotenone,25
r15c02f02p01-sk1fk1fl1.tiff,1.2407066,1.2371683,O,02,02,O02,Rotenone,25
r15c02f03p01-sk1fk1fl1.tiff,1.09026,0.1551177,O,02,03,O02,Rotenone,25
r15c02f04p01-sk1fk1fl1.tiff,0.92584205,0.13128187,O,02,04,O02,Rotenone,25
r15c02f05p01-sk1fk1fl1.tiff,0.90290517,-0.92630506,O,02,05,O02,Rotenone,25
r15c02f06p01-sk1fk1fl1.tiff,1.2197688,1.6963415,O,02,06,O02,Rotenone,25
r15c02f07p01-sk1fk1fl1.tiff,1.162481,0.91973495,O,02,07,O02,Rotenone,25
r15c02f08p01-sk1fk1fl1.tiff,1.1468451,1.0560778,O,02,08,O02,Rotenone,25
r15c02f09p01-sk1fk1fl1.tiff,0.2777404,0.023122068,O,02,09,O02,Rotenone,25
r15c12f01p01-sk1fk1fl1.tiff,0.31642398,0.08433764,O,12,01,O12,Rotenone,50
r15c12f02p01-sk1fk1fl1.tiff,0.6254643,1.1129827,O,12,02,O12,Rotenone,50
r15c12f03p01-sk1fk1fl1.tiff,0.93086624,-0.8580077,O,12,03,O12,Rotenone,50
r15c12f04p01-sk1fk1fl1.tiff,0.5429194,-2.134954,O,12,04,O12,Rotenone,50
r15c12f05p01-sk1fk1fl1.tiff,0.30530936,0.011456385,O,12,05,O12,Rotenone,50
r15c12f06p01-sk1fk1fl1.tiff,1.232613,1.9045669,O,12,06,O12,Rotenone,50
r15c12f07p01-sk1fk1fl1.tiff,0.9795201,0.7727822,O,12,07,O12,Rotenone,50
r15c12f08p01-sk1fk1fl1.tiff,0.94502854,-0.12425258,O,12,08,O12,Rotenone,50
r15c12f09p01-sk1fk1fl1.tiff,1.1360024,0.61763823,O,12,09,O12,Rotenone,50
r15c13f01p01-sk1fk1fl1.tiff,0.9009627,-0.81156933,O,13,01,O13,Rotenone,25
r15c13f02p01-sk1fk1fl1.tiff,0.3800774,-0.6118231,O,13,02,O13,Rotenone,25
r15c13f03p01-sk1fk1fl1.tiff,0.85889125,-0.9667145,O,13,03,O13,Rotenone,25
r15c13f04p01-sk1fk1fl1.tiff,-0.27598855,-1.3267018,O,13,04,O13,Rotenone,25
